client_id	audio_id	audio_file	duration_ms	prompt_id	prompt	reason	comment	language
dc21763baa0cd20c370e10d4e8ee1613	77112	spontaneous-speech-en-77112.mp3	2448	5198	Do you exercise often?	different_language		English
184e6ea9f3948631b15fc9e87ae9277c	75698	spontaneous-speech-en-75698.mp3	9720	6222	What is your earliest memory?	different_language		English
8c562d3b5077db1fafe584ad21c353d2	76465	spontaneous-speech-en-76465.mp3	1728	6349	What would you like to get as a present?	different_language		English
8b621a190e5c6fc6c858e6832f43d572	76229	spontaneous-speech-en-76229.mp3	1656	222	What types of public services do you think are most important for a community?	different_language		English
ee774b4e459f62505334dc744ffc11fa	75323	spontaneous-speech-en-75323.mp3	3780	6686	What's the weather like today?	different_language		English
8c13dce9a998f28abb11cc6f4eda7be5	76347	spontaneous-speech-en-76347.mp3	3528	6682	How do you cook your favourite meal?	different_language		English
02d32c193f011d23485868e7acba2be5	76877	spontaneous-speech-en-76877.mp3	2628	6869	What brings you nostalgia?	different_language		English
013622484604acfe323bd04f4e90bf9f	73684	spontaneous-speech-en-73684.mp3	4140	6666	How do you choose climbing locations?	different_language		English
dd3349dde79231489d6a517760406418	72337	spontaneous-speech-en-72337.mp3	7236	6355	What or who always makes you laugh?	different_language		English
78b12e922d1606b0458f0bc27f07883e	78412	spontaneous-speech-en-78412.mp3	6264	140	What's your favourite holiday and why?	different_language		English
5f49b5068910e71c1669f621c1384fa6	79762	spontaneous-speech-en-79762.mp3	7020	139	What job would you most like to have and why?	different_language		English
8ea86b2e57e39cbcbfdafd8533f9f10f	73873	spontaneous-speech-en-73873.mp3	5328	6682	How do you cook your favourite meal?	different_language		English
e4e8281d2890cc84ec6b8c4ab2556e55	76712	spontaneous-speech-en-76712.mp3	15120	6676	How would you explain water safety in simple words?	different_language		English
d2e7eea3b97145acf21f3c0dfe606d44	76933	spontaneous-speech-en-76933.mp3	3168	7223	How much water did you drink today?	different_language		English
84712dffb3ee3990803dd019abce735d	76093	spontaneous-speech-en-76093.mp3	19836	6303	Where do you buy food and why?	different_language		English
3d5b3299fbc0ec35ef6d137944f9112a	77422	spontaneous-speech-en-77422.mp3	4500	6352	What makes people happy?	different_language		English
f97bbf62128acbca0578b0e0b4efddaa	77045	spontaneous-speech-en-77045.mp3	2916	7218	What is the most beautiful language?	different_language		English
90a9f9adbe558ec641e515aac6d464fc	77319	spontaneous-speech-en-77319.mp3	2556	6333	What is the weather today?	different_language		English
53bb357df1755c1b526583490ac60164	75737	spontaneous-speech-en-75737.mp3	1836	8329	Why is the sky on Earth blue?	different_language		English
bc801a216702678e2ec2ca0de81f063f	74155	spontaneous-speech-en-74155.mp3	5040	135	Has the weather changed in your country over the last 10 years?	different_language		English
72d40f1272fcf3f1faa2e53f13fce74d	78263	spontaneous-speech-en-78263.mp3	4788	7215	What language would you want to learn, if you had the time?	different_language		English
1fca285e3a34fc7a369f2f7b5f692875	73160	spontaneous-speech-en-73160.mp3	2988	6385	What is your best travelling experience?	different_language		English
d8d96f54f06a75834a62c2c0499da012	76946	spontaneous-speech-en-76946.mp3	3204	6327	What is most important to teach children?	other	troll	English
6f4dbe36df7d309bf43df9b2333833ab	77724	spontaneous-speech-en-77724.mp3	6120	6384	What makes someone a good teacher?	different_language		English
976f63e8ec08a25d2c2bd0b2df918f4d	74057	spontaneous-speech-en-74057.mp3	4788	7214	If there’s one thing you could say to the leader of your country, what would it be?	different_language		English
d2dc9935bc98dbdfe5cad3fc2954a237	78321	spontaneous-speech-en-78321.mp3	3960	6305	What is your favorite video game?	different_language		English
3eceba229c1562f52e42971b58f8e77b	77899	spontaneous-speech-en-77899.mp3	1872	6650	What adventure sports are popular on beaches and rivers?	offensive_speech	he is making some just stupid sound 	English
5f49b5068910e71c1669f621c1384fa6	79688	spontaneous-speech-en-79688.mp3	4428	135	Has the weather changed in your country over the last 10 years?	different_language		English
c20c78e53dd0431e5d9aefc6276643de	77523	spontaneous-speech-en-77523.mp3	6588	6294	What is your favorite hobby and why?	different_language		English
5f49b5068910e71c1669f621c1384fa6	79785	spontaneous-speech-en-79785.mp3	20448	6361	What single thing would you like to make sure you do during your lifetime?	different_language		English
d26106a560d1d8f54fe484d3bf8efb4c	76676	spontaneous-speech-en-76676.mp3	1008	194	Describe a creative, beautiful or decorative object that you own	other	empty clip	English
fadfd69228c317b1beaa359b0e0f2bbf	78236	spontaneous-speech-en-78236.mp3	3168	6317	How far do you live from your parents?	different_language		English
00a1abf4c4bd78a254176b6f91d10972	77530	spontaneous-speech-en-77530.mp3	6660	7924	Who is your least favourite American president?	different_language	This audio is in Japanese, not English	English
fadfd69228c317b1beaa359b0e0f2bbf	78241	spontaneous-speech-en-78241.mp3	3096	8421	What fills you with hope?	different_language		English
8b621a190e5c6fc6c858e6832f43d572	76236	spontaneous-speech-en-76236.mp3	2340	172	Do schools in your country support multiple languages?	different_language		English
b741b022a164c0e2269b62c0218a709d	76198	spontaneous-speech-en-76198.mp3	324	155	What traditional medicines exist in your culture?	other	no audio	English
5232f556a694977277ea9fd511c6c993	73725	spontaneous-speech-en-73725.mp3	6948	6319	How do you show love to a friend?	different_language		English
eff690c42d880d62b499ff2181f38f50	76657	spontaneous-speech-en-76657.mp3	3672	8329	Why is the sky on Earth blue?	different_language		English
8c048326e93a94589190693897ce3456	29274	spontaneous-speech-en-29274.mp3	21816	176	Describe a historical event you learned about in school	different_language		English
ee774b4e459f62505334dc744ffc11fa	75335	spontaneous-speech-en-75335.mp3	5580	6385	What is your best travelling experience?	different_language	It's Japanese	English
1b54eb67011a365112f5f982daab2383	77943	spontaneous-speech-en-77943.mp3	1476	6309	What music do you like?	different_language		English
196a5cad7254e133fbb226989034e460	75568	spontaneous-speech-en-75568.mp3	4680	132	What seasons or weather variations do you have in your country?	different_language	Japanese	English
02d32c193f011d23485868e7acba2be5	76842	spontaneous-speech-en-76842.mp3	4788	6351	What's the best present anyone ever gave you?	different_language	Japanese	English
dd3349dde79231489d6a517760406418	72336	spontaneous-speech-en-72336.mp3	3996	6312	What was your favorite thing in school?	different_language	Japanese	English
0e4ae2a6219f4fe5b0df4a24097bf85f	81970	spontaneous-speech-en-81970.mp3	4860	7232	How do you keep warm in winter?	different_language		English
4d2a8041919b730a5a15dbc7d01e257f	75467	spontaneous-speech-en-75467.mp3	4320	6384	What makes someone a good teacher?	different_language		English
8c048326e93a94589190693897ce3456	29048	spontaneous-speech-en-29048.mp3	18396	167	How did you learn the languages that you speak?	different_language		English
cbe5728321e3fbeb0e140205ab5c10be	80898	spontaneous-speech-en-80898.mp3	16236	6684	If you could speak to one animal, which would you choose?	different_language		English
75d2107f9efb1bcff2c3e3d7986930cc	85896	spontaneous-speech-en-85896.mp3	14796	148	What do you do to mark your birthday?	different_language		English
5c0eb0daa73a63891a463fa66f5c316b	75125	spontaneous-speech-en-75125.mp3	1800	6304	What do you like to do outside?	other	Empty	English
14f25e305d7cc51033fcaa2022eeaaa3	85941	spontaneous-speech-en-85941.mp3	16128	233	What is your favorite local radio program?	different_language		English
4cd8e84fc90f1f42885cbaf124e05813	77436	spontaneous-speech-en-77436.mp3	3420	168	What was your favourite subject in school and why?	different_language		English
00a1abf4c4bd78a254176b6f91d10972	77589	spontaneous-speech-en-77589.mp3	4608	7926	Should animals suffer because we like to eat meat?	different_language		English
523b94bed5eb57a88074ad5240b1adf5	77252	spontaneous-speech-en-77252.mp3	2088	7353	Who do you love the most?	different_language	it's japanese	English
93f5a435221b9c28adee627fbd21ce66	76546	spontaneous-speech-en-76546.mp3	2268	6308	What is your favorite flower?	different_language		English
3bca534f775a5a7d006e05dfcf386b54	76642	spontaneous-speech-en-76642.mp3	2736	8421	What fills you with hope?	different_language		English
6669d9e9df207cfff13b04a81a034947	78381	spontaneous-speech-en-78381.mp3	2880	6385	What is your best travelling experience?	different_language		English
8d7e4f52b46564c08254cf96310e42b7	82017	spontaneous-speech-en-82017.mp3	2700	6680	What summertime holidays do you celebrate?	different_language		English
b4c91fe7b5e7a6e6e050dadddb49edeb	77186	spontaneous-speech-en-77186.mp3	3168	189	Do you play any musical instruments?	different_language		English
01e01258429bf6f94fde53427c2b5c2b	81143	spontaneous-speech-en-81143.mp3	4896	9380	If you could have one superpower, what would you choose?	different_language		English
bba664dfffabbfbb21066c1a8e73a3b1	77296	spontaneous-speech-en-77296.mp3	2880	7239	for voice cloning inside parents home. 	different_language		English
5232f556a694977277ea9fd511c6c993	73745	spontaneous-speech-en-73745.mp3	22176	7220	Have you ever taken part in a demonstration?	different_language		English
ee774b4e459f62505334dc744ffc11fa	75354	spontaneous-speech-en-75354.mp3	4968	184	How do you feel about swimming? Why?	different_language		English
5b7587fb332185310f236ced04fe1808	76686	spontaneous-speech-en-76686.mp3	1656	6388	Do you like train journeys?	different_language		English
8d24ca31d519723d2953adcecd199961	80920	spontaneous-speech-en-80920.mp3	7740	6338	How should crime be punished?	different_language		English
5f49b5068910e71c1669f621c1384fa6	79702	spontaneous-speech-en-79702.mp3	2376	6295	What was the last book you read about?	different_language		English
8d24ca31d519723d2953adcecd199961	80969	spontaneous-speech-en-80969.mp3	2916	209	How do you top up, add credit or pay for your mobile phone	different_language		English
3d5b3299fbc0ec35ef6d137944f9112a	77489	spontaneous-speech-en-77489.mp3	8172	8420	What fills you with determination?	different_language		English
c4bbab6defd4a80f3cafb4c3dd050c14	76588	spontaneous-speech-en-76588.mp3	2988	6348	What is a good gift for an adult?	different_language		English
66133e46822bcd293afd84d93dfce815	75197	spontaneous-speech-en-75197.mp3	1944	161	What clothes do you like to wear?	different_language		English
5f49b5068910e71c1669f621c1384fa6	79782	spontaneous-speech-en-79782.mp3	4896	7352	What is your best memory?	different_language		English
ae350f06d33c54ddbd68b02c9fce8c56	86576	spontaneous-speech-en-86576.mp3	23688	145	What is your ideal party or celebration?	different_language		English
cbe5728321e3fbeb0e140205ab5c10be	80887	spontaneous-speech-en-80887.mp3	8676	6361	What single thing would you like to make sure you do during your lifetime?	different_language		English
c49634aba5646c6e721927f01f3bb8e7	77083	spontaneous-speech-en-77083.mp3	7776	6300	What do you remember from your childhood?	different_language		English
958f86f35a00b47c9a89bc2c9223b49d	75677	spontaneous-speech-en-75677.mp3	2628	6360	What do you think of the night sky?	different_language		English
5f49b5068910e71c1669f621c1384fa6	79670	spontaneous-speech-en-79670.mp3	4788	6389	What do you like about travelling?	different_language		English
3b475ca1e94057b8fcf60ee2c0cdc37c	78761	spontaneous-speech-en-78761.mp3	3240	189	Do you play any musical instruments?	different_language		English
2d351d97ad058f70afbc2680aeb9e896	76563	spontaneous-speech-en-76563.mp3	2196	6378	What is your favorite color?	different_language		English
8d4aabc5e44eedcd0226c3238532ec49	78116	spontaneous-speech-en-78116.mp3	2916	7217	Do you prefer a warm bath or a warm bed?	different_language		English
0c0d79508cbb71bdda9e9d2524b9788e	77060	spontaneous-speech-en-77060.mp3	3168	128	Do you know any names for the stars and constellations?	different_language		English
f4f55b4625411b4ace9ed2f730cd9b1e	73789	spontaneous-speech-en-73789.mp3	2808	6358	How do you handle someone staring at you?	different_language		English
75d2107f9efb1bcff2c3e3d7986930cc	88302	spontaneous-speech-en-88302.mp3	19836	175	Is there a piece of homework you remember struggling with?	different_language		English
d42dc33434484cd99fd93c8612579c5a	75577	spontaneous-speech-en-75577.mp3	5148	7213	Do you like spicy food?	different_language		English
02d32c193f011d23485868e7acba2be5	77037	spontaneous-speech-en-77037.mp3	1188	5197	What color is the sky right now?	different_language		English
5f49b5068910e71c1669f621c1384fa6	79652	spontaneous-speech-en-79652.mp3	7380	134	What do you think about climate change?	other	not in english	English
d42280c8143b96fc740d68aca6447b03	71795	spontaneous-speech-en-71795.mp3	5868	223	What are the main reasons people in your community move to other places?	different_language	Different language	English
5232f556a694977277ea9fd511c6c993	73690	spontaneous-speech-en-73690.mp3	20088	202	Tell me about the time you got your first phone.	different_language	Different language	English
3b475ca1e94057b8fcf60ee2c0cdc37c	78745	spontaneous-speech-en-78745.mp3	4356	6343	What is the farthest you've been from home?	different_language	Empty	English
a27026329b9fba4713c8d88c9ef855e9	75525	spontaneous-speech-en-75525.mp3	2556	240	How do older generations teach or engage with younger people in your society?	different_language	unintelligible	English
8d7e4f52b46564c08254cf96310e42b7	82018	spontaneous-speech-en-82018.mp3	9036	147	Describe a moment when you felt great joy. What made this experience so special?	different_language	Empty 	English
75d2107f9efb1bcff2c3e3d7986930cc	88317	spontaneous-speech-en-88317.mp3	21240	211	Does your family have a strict budget?	different_language	different language	English
93f5a435221b9c28adee627fbd21ce66	76528	spontaneous-speech-en-76528.mp3	3312	6325	Would you rather be blind or deaf and why?	different_language	nonsensical	English
f4335e42158bf069a1d9e0ca4daf1ac6	73844	spontaneous-speech-en-73844.mp3	1728	7355	What is your dream?	different_language	different language	English
a27026329b9fba4713c8d88c9ef855e9	75492	spontaneous-speech-en-75492.mp3	2736	6373	How much money is enough?	different_language	different language,	English
3f52e83d753bfdb58dfa1bf8da1ff2fd	77833	spontaneous-speech-en-77833.mp3	2808	6305	What is your favorite video game?	different_language	different language,	English
51799fe44caa79eb33ebcec60fa90346	86783	spontaneous-speech-en-86783.mp3	6876	6686	What's the weather like today?	different_language		English
8d7e4f52b46564c08254cf96310e42b7	82030	spontaneous-speech-en-82030.mp3	11628	230	What games do children play in your community?	different_language		English
3f52e83d753bfdb58dfa1bf8da1ff2fd	77853	spontaneous-speech-en-77853.mp3	2340	6322	Did you have a favorite toy?	different_language		English
dd11025ad41f020735ed5b261eeffc62	77370	spontaneous-speech-en-77370.mp3	3600	179	What kinds of migration do you have in your country?	different_language		English
309cbafa765770e342ee249c2c458d1a	81314	spontaneous-speech-en-81314.mp3	6372	9714	How would you help your parents in their old age?	different_language	Dutch or Deutsch I guess	English
d0da4607333af18f84f92d15ff000832	80633	spontaneous-speech-en-80633.mp3	4248	6371	What is something you consider to be a great personal success?	different_language	Japanese?	English
646ff82677d0cf57b53f50b6bf4f380d	80670	spontaneous-speech-en-80670.mp3	9396	7233	To improve our way of living and to obtain knowledge  about different things and also explore different cultures	different_language	Japanese?	English
ae350f06d33c54ddbd68b02c9fce8c56	86420	spontaneous-speech-en-86420.mp3	22788	6350	What is the worst present you ever received?	different_language	Japanese?	English
5f49b5068910e71c1669f621c1384fa6	79732	spontaneous-speech-en-79732.mp3	2376	6660	Can you describe your most challenging climb?	different_language	Japanese?	English
5232f556a694977277ea9fd511c6c993	73716	spontaneous-speech-en-73716.mp3	30240	6324	How did you learn to read?	different_language	Dutch or Deutsch?	English
ae350f06d33c54ddbd68b02c9fce8c56	86559	spontaneous-speech-en-86559.mp3	6840	7216	What’s the weirdest place you have had a meal?	different_language		English
8d24ca31d519723d2953adcecd199961	80976	spontaneous-speech-en-80976.mp3	2700	6668	How would you describe climbing experiences in simple words?	different_language		English
5f49b5068910e71c1669f621c1384fa6	79759	spontaneous-speech-en-79759.mp3	4536	173	How can we make sure students in schools are kind to each other?	different_language	Japanese?	English
8b621a190e5c6fc6c858e6832f43d572	76227	spontaneous-speech-en-76227.mp3	4536	6333	What is the weather today?	different_language	Japanese?	English
14f25e305d7cc51033fcaa2022eeaaa3	85965	spontaneous-speech-en-85965.mp3	18000	196	What do you use technology for most often?	different_language		English
3654b90fc0430c5429858fa9f9b801bd	78005	spontaneous-speech-en-78005.mp3	39456	144	What wishes do you have for your children?	different_language	Japanese?	English
5c0eb0daa73a63891a463fa66f5c316b	75137	spontaneous-speech-en-75137.mp3	216	6681	What holidays do you and your family celebrate in the fall?	different_language		English
f1271b47399ec2b9b0394e7bdb4aa3a2	77102	spontaneous-speech-en-77102.mp3	3780	154	Why is it impportant to wash your hands regularly?	different_language		English
4e7b5dc6fc16c1e06da39598adb12f57	75625	spontaneous-speech-en-75625.mp3	4320	9234	‌ what we will have to do it for our mother tongue to keep alive in the world.?	different_language	Japanese?	English
6669d9e9df207cfff13b04a81a034947	78396	spontaneous-speech-en-78396.mp3	2196	6293	What was the last big trip you went on?	different_language		English
fadfd69228c317b1beaa359b0e0f2bbf	78237	spontaneous-speech-en-78237.mp3	7740	6666	How do you choose climbing locations?	different_language		English
3f52e83d753bfdb58dfa1bf8da1ff2fd	77831	spontaneous-speech-en-77831.mp3	4320	192	Describe a creative activity or project that you've ever worked on	different_language	Japanese?	English
c63ae9fdb337e4aae03c7e354356648c	72835	spontaneous-speech-en-72835.mp3	21348	203	Do you drive any vehicles?	different_language	Other language	English
f14aa6bf2f0e9d7f16bf4d17a28f9f28	78011	spontaneous-speech-en-78011.mp3	3420	6296	What is your favorite food?	different_language	Japanese?	English
3bca534f775a5a7d006e05dfcf386b54	76635	spontaneous-speech-en-76635.mp3	2520	6328	What happens to people when they die?	different_language	Japanese?	English
cbe5728321e3fbeb0e140205ab5c10be	80888	spontaneous-speech-en-80888.mp3	7020	9795	How do you verbalize gratitude in everyday interactions?	different_language	Other language	English
ae350f06d33c54ddbd68b02c9fce8c56	86575	spontaneous-speech-en-86575.mp3	23436	6375	Do you believe what you’ve been brought up with?	different_language	Other language	English
e552f10b7b40d46b219f0f5e11d0ff7d	81054	spontaneous-speech-en-81054.mp3	2700	211	Does your family have a strict budget?	different_language	Japanese?	English
f7bfaea11982396c5eeda5680ee78c69	77153	spontaneous-speech-en-77153.mp3	3168	6311	Why do you use common voice?	different_language	Empty	English
4d3c0142c58ac2b348406dc72bb971a0	75113	spontaneous-speech-en-75113.mp3	39888	198	Do people of different ages use technology differently?	different_language		English
b7e55ee27614f3f20d7f1760a0daac5d	76604	spontaneous-speech-en-76604.mp3	5868	126	What kinds of plants or flowers have you seen this week?	different_language		English
ae350f06d33c54ddbd68b02c9fce8c56	86526	spontaneous-speech-en-86526.mp3	68796	6682	How do you cook your favourite meal?	different_language	Other language	English
72508186c25987bc1c72fe015e46c18e	87335	spontaneous-speech-en-87335.mp3	8460	9783	When you felt joy, what vocal cues (tone, pitch, pace) stood out in your speech?	different_language	Other language	English
575636bb5ea91cded41e918fb3a7bf7f	82172	spontaneous-speech-en-82172.mp3	9360	186	Do you prefer to be indoors or outdoors? Why?	different_language	Other language	English
4e7b5dc6fc16c1e06da39598adb12f57	75633	spontaneous-speech-en-75633.mp3	3060	6306	Are you good at swimming?	different_language	Japanese?	English
caaa08af29cda5da5afd916f2805a921	28877	spontaneous-speech-en-28877.mp3	14148	216	What kinds of businesses do you wish your community had more of?	different_language	Other language	English
02d32c193f011d23485868e7acba2be5	77068	spontaneous-speech-en-77068.mp3	1440	6301	What was your first teacher like?	different_language	Empty	English
5232f556a694977277ea9fd511c6c993	73733	spontaneous-speech-en-73733.mp3	9900	6316	What kind of shoes do you like?	different_language	Other language	English
5c0eb0daa73a63891a463fa66f5c316b	75147	spontaneous-speech-en-75147.mp3	288	6372	Who is your best friend?	different_language		English
fadfd69228c317b1beaa359b0e0f2bbf	78202	spontaneous-speech-en-78202.mp3	6336	179	What kinds of migration do you have in your country?	different_language		English
00a1abf4c4bd78a254176b6f91d10972	77592	spontaneous-speech-en-77592.mp3	2736	6294	What is your favorite hobby and why?	different_language		English
edbdcf2b74201fbf1a64c4b7d0480dfe	77699	spontaneous-speech-en-77699.mp3	5616	6369	How do you handle pressure?	different_language	Japanese?	English
41957a9c72caf639f9e7ba46935dccd3	77697	spontaneous-speech-en-77697.mp3	3888	202	Tell me about the time you got your first phone.	different_language		English
a8a682a110389fc219c02b42b9d11f31	83005	spontaneous-speech-en-83005.mp3	7668	9697	If you could change in the world, what it would be?	different_language		English
c49634aba5646c6e721927f01f3bb8e7	77082	spontaneous-speech-en-77082.mp3	6048	154	Why is it impportant to wash your hands regularly?	different_language	Japanese?	English
75d2107f9efb1bcff2c3e3d7986930cc	88340	spontaneous-speech-en-88340.mp3	17136	222	What types of public services do you think are most important for a community?	different_language	Other language	English
0cbb0cd6ccd446c2320e2af4211fc8b9	77297	spontaneous-speech-en-77297.mp3	324	6375	Do you believe what you’ve been brought up with?	different_language		English
ec86c55154449ed6e233d0f6de78b0f5	79943	spontaneous-speech-en-79943.mp3	5796	237	Who is a famous historical figure or legend from your country?	different_language	Japanese?	English
ee774b4e459f62505334dc744ffc11fa	75343	spontaneous-speech-en-75343.mp3	3348	6316	What kind of shoes do you like?	different_language	Japanese?	English
5232f556a694977277ea9fd511c6c993	73712	spontaneous-speech-en-73712.mp3	9216	208	How do you think AI can be used in everyday life?	different_language	Deutsch or Dutch I guess?	English
5c0eb0daa73a63891a463fa66f5c316b	75125	spontaneous-speech-en-75125.mp3	1800	6304	What do you like to do outside?	different_language		English
6504d56b742b6ca68180e542739c85ea	4604	spontaneous-speech-en-4604.mp3	28944	232	What is a popular local children's book or story?	different_language	Other language	English
02d32c193f011d23485868e7acba2be5	77055	spontaneous-speech-en-77055.mp3	936	6306	Are you good at swimming?	different_language		English
646d7e2507e17edbb5beddf36f15ad70	87618	spontaneous-speech-en-87618.mp3	14868	135	Has the weather changed in your country over the last 10 years?	different_language	Other language	English
8b621a190e5c6fc6c858e6832f43d572	76237	spontaneous-speech-en-76237.mp3	1980	6324	How did you learn to read?	different_language	Japanese?	English
309cbafa765770e342ee249c2c458d1a	81324	spontaneous-speech-en-81324.mp3	6516	163	What colours do you like?	different_language	Deutsche or Dutch?	English
58f47d8d9388bb101ce91e947db86e3d	74991	spontaneous-speech-en-74991.mp3	2376	6385	What is your best travelling experience?	different_language	Japanese?	English
646ff82677d0cf57b53f50b6bf4f380d	80705	spontaneous-speech-en-80705.mp3	5796	232	What is a popular local children's book or story?	different_language	Japanese?	English
dd11025ad41f020735ed5b261eeffc62	77402	spontaneous-speech-en-77402.mp3	6696	6290	What do you do when you're sick?	different_language	Japanese?	English
d42280c8143b96fc740d68aca6447b03	71796	spontaneous-speech-en-71796.mp3	4968	8321	What is your favorite type of weather?	different_language	Other language	English
5560dbef238a99971317525ecb408dd6	89538	spontaneous-speech-en-89538.mp3	3888	6344	What is the longest you've stayed in your house?	different_language		English
5c0eb0daa73a63891a463fa66f5c316b	75133	spontaneous-speech-en-75133.mp3	756	139	What job would you most like to have and why?	different_language	Empty	English
2913bc83dc4f576f7ac78fe13e767c4e	78512	spontaneous-speech-en-78512.mp3	5148	212	How do you try and save money in your family?	different_language	Japanese?	English
ce26a60c6cc4728830c115ccc98aaaa7	29185	spontaneous-speech-en-29185.mp3	8892	188	Which sports do you think are fun to watch?	different_language	Other language	English
ee774b4e459f62505334dc744ffc11fa	75318	spontaneous-speech-en-75318.mp3	2916	6298	What is your family like?	different_language	Japanese?	English
8c562d3b5077db1fafe584ad21c353d2	76520	spontaneous-speech-en-76520.mp3	1332	6378	What is your favorite color?	different_language		English
8d7e4f52b46564c08254cf96310e42b7	82050	spontaneous-speech-en-82050.mp3	4140	8187	Which language’s recordings do you enjoy reviewing the most, and why?	different_language	Empty	English
caaa08af29cda5da5afd916f2805a921	28897	spontaneous-speech-en-28897.mp3	5940	173	How can we make sure students in schools are kind to each other?	different_language	Other language	English
1b54eb67011a365112f5f982daab2383	77934	spontaneous-speech-en-77934.mp3	3636	173	How can we make sure students in schools are kind to each other?	different_language	Japanese?	English
ae350f06d33c54ddbd68b02c9fce8c56	86561	spontaneous-speech-en-86561.mp3	8388	6352	What makes people happy?	different_language	Other language	English
0c0d79508cbb71bdda9e9d2524b9788e	77028	spontaneous-speech-en-77028.mp3	5940	137	What advice would you give a friend who is away from home and missing their family?	different_language	Japanese?	English
bc801a216702678e2ec2ca0de81f063f	74139	spontaneous-speech-en-74139.mp3	6048	138	When you were a child what did you want to be when you grow up?	different_language	Japanese?	English
5420f0f979b5e1a40cf4f3fa6fd368c2	76160	spontaneous-speech-en-76160.mp3	4320	192	Describe a creative activity or project that you've ever worked on	different_language	Japanese?	English
8c048326e93a94589190693897ce3456	29058	spontaneous-speech-en-29058.mp3	20916	215	How can society help people in need?	different_language	Other language	English
6504d56b742b6ca68180e542739c85ea	4434	spontaneous-speech-en-4434.mp3	17280	189	Do you play any musical instruments?		bulk-cleanup-v1-non-english	English
6504d56b742b6ca68180e542739c85ea	4492	spontaneous-speech-en-4492.mp3	21780	169	How do people vote in your country?		bulk-cleanup-v1-non-english	English
6504d56b742b6ca68180e542739c85ea	4535	spontaneous-speech-en-4535.mp3	21384	185	How do you feel about long walks? Why?		bulk-cleanup-v1-non-english	English
6504d56b742b6ca68180e542739c85ea	4550	spontaneous-speech-en-4550.mp3	23724	184	How do you feel about swimming? Why?		bulk-cleanup-v1-non-english	English
6504d56b742b6ca68180e542739c85ea	4554	spontaneous-speech-en-4554.mp3	24696	138	When you were a child what did you want to be when you grow up?		bulk-cleanup-v1-non-english	English
6504d56b742b6ca68180e542739c85ea	4560	spontaneous-speech-en-4560.mp3	20052	188	Which sports do you think are fun to watch?		bulk-cleanup-v1-non-english	English
6504d56b742b6ca68180e542739c85ea	4604	spontaneous-speech-en-4604.mp3	28944	232	What is a popular local children's book or story?		bulk-cleanup-v1-non-english	English
6504d56b742b6ca68180e542739c85ea	4622	spontaneous-speech-en-4622.mp3	25956	207	What are your thoughts on the benefits and risks of using technology?		bulk-cleanup-v1-non-english	English
0713c98ef01495f851d7963b1cf9032a	20337	spontaneous-speech-en-20337.mp3	2520	141	What is your biggest hope for the future?		bulk-cleanup-v1-non-english	English
0713c98ef01495f851d7963b1cf9032a	20338	spontaneous-speech-en-20338.mp3	2448	127	What is the biggest insect where you come from?		bulk-cleanup-v1-non-english	English
0713c98ef01495f851d7963b1cf9032a	20339	spontaneous-speech-en-20339.mp3	4320	219	How can small loans help women start businesses?		bulk-cleanup-v1-non-english	English
d1242ec456e1f92673c00e968d7e40ae	28410	spontaneous-speech-en-28410.mp3	19548	143	What do you like about your partner, spouse or best friend?		bulk-cleanup-v1-non-english	English
d1242ec456e1f92673c00e968d7e40ae	28418	spontaneous-speech-en-28418.mp3	23976	176	Describe a historical event you learned about in school		bulk-cleanup-v1-non-english	English
d1242ec456e1f92673c00e968d7e40ae	28427	spontaneous-speech-en-28427.mp3	12780	158	What one thing do you wish you did more of to stay healthy?		bulk-cleanup-v1-non-english	English
d1242ec456e1f92673c00e968d7e40ae	28434	spontaneous-speech-en-28434.mp3	10296	189	Do you play any musical instruments?		bulk-cleanup-v1-non-english	English
d1242ec456e1f92673c00e968d7e40ae	28463	spontaneous-speech-en-28463.mp3	14976	145	What is your ideal party or celebration?		bulk-cleanup-v1-non-english	English
d1242ec456e1f92673c00e968d7e40ae	28468	spontaneous-speech-en-28468.mp3	17748	175	Is there a piece of homework you remember struggling with?		bulk-cleanup-v1-non-english	English
d1242ec456e1f92673c00e968d7e40ae	28470	spontaneous-speech-en-28470.mp3	10548	121	What do you want to do with your next day off?		bulk-cleanup-v1-non-english	English
d1242ec456e1f92673c00e968d7e40ae	28473	spontaneous-speech-en-28473.mp3	10980	185	How do you feel about long walks? Why?		bulk-cleanup-v1-non-english	English
d1242ec456e1f92673c00e968d7e40ae	28490	spontaneous-speech-en-28490.mp3	12816	222	What types of public services do you think are most important for a community?		bulk-cleanup-v1-non-english	English
d1242ec456e1f92673c00e968d7e40ae	28496	spontaneous-speech-en-28496.mp3	16776	147	Describe a moment when you felt great joy. What made this experience so special?		bulk-cleanup-v1-non-english	English
d1242ec456e1f92673c00e968d7e40ae	28507	spontaneous-speech-en-28507.mp3	9036	209	How do you top up, add credit or pay for your mobile phone		bulk-cleanup-v1-non-english	English
d1242ec456e1f92673c00e968d7e40ae	28513	spontaneous-speech-en-28513.mp3	13320	165	Describe some foods that are unhealthy or should only be had sometimes 		bulk-cleanup-v1-non-english	English
d1242ec456e1f92673c00e968d7e40ae	28520	spontaneous-speech-en-28520.mp3	5436	236	Does your community do any kind of traditional dance or music?		bulk-cleanup-v1-non-english	English
